entry_sk	member_sk	company_or_school	pos_or_edu_rank	title_or_degree	seniority_or_degree_rank	function_or_field	begin_month	end_month	is_job	is_edu
267886464	3346876	66180	5	5165	5	12	4/1/2010	3/1/2011	1	0
328099820	649161	145411	1	20545	5	25	12/1/2010	9/29/2014	1	0
776105381	202367045	84348	5	7172	3	25	1/1/2010	12/1/2012	1	0
118287088	6567361	1073078	2	22	4	6	5/1/2006	3/1/2009	1	0
122287745	1204933	-9	8	1640	5	25	2/1/2000	8/1/2002	1	0
1172100724	12411147	145411	1	1100	4	22	2/1/2014	9/29/2014	1	0
122672104	1283395	70338	12	14	5	25	5/1/1998	5/1/1999	1	0
197406674	15177052	-9	8	2693	5	26	6/1/2001	7/1/2002	1	0
117518669	2300036	-9	3	103	10	9	2/1/2008	10/1/2012	1	0
134989550	14271168	159169	3	2187	4	25	1/1/2006	12/1/2006	1	0
322184071	29814165	-9	6	5054	5	18	11/1/2006	1/1/2008	1	0
418721232	33531542	1057156	4	5857	10	18	1/1/2009	9/1/2011	1	0
931503789	187910242	145379	6	4	4	20	9/1/2008	5/1/2009	1	0
1184174434	109778178	3312099	4	1521	4	15	11/1/2013	2/1/2014	1	0
1185529941	46025875	156701	4	5909	3	8	1/1/2010	6/1/2010	1	0
214225182	6934893	-9	6	20283	3	13	6/1/1998	9/1/1998	1	0
110509234	1619314	-9	3	2375	5	24	11/1/2006	12/1/2008	1	0
661124853	43928065	156321	2	727	4	13	6/1/2011	8/1/2012	1	0
108198194	9803	76347	3	5914	6	24	1/1/2008	12/1/2011	1	0
381439136	35661002	642647	3	10	3	8	5/1/2011	11/1/2012	1	0
370173392	3764367	481800	4	2920	10	19	11/1/2010	7/1/2012	1	0
669980601	31452018	1024588	2	28	5	18	3/1/2012	7/1/2013	1	0
1031413996	125008154	145411	1	7470	3	2	7/1/2013	9/29/2014	1	0
1165943602	184011790	-9	4	75	4	7	3/1/2010	7/1/2012	1	0
114253640	4822892	62503	6	11957	5	15	2/1/2008	12/1/2009	1	0
475628770	152999846	81702	7	3362	2	4	7/1/2008	8/1/2008	1	0
304646666	12333076	32493	4	9	3	8	10/1/2009	9/1/2010	1	0
500028256	11688802	-9	8	997	4	15	1/1/2000	5/1/2001	1	0
357872942	108201373	145484	2	109	3	13	12/1/2008	5/1/2012	1	0
214209625	53281435	74931	5	217	2	24	9/1/2005	12/1/2010	1	0
324492168	59450163	6150	3	9	3	8	9/1/2010	11/1/2011	1	0
281551947	44466924	553694	7	7379	4	26	1/1/1994	12/1/1998	1	0
687490598	16370954	68406	3	883	7	4	7/1/2011	4/1/2012	1	0
1214917672	204178426	-9	3	35	10	9	5/1/2013	12/1/2013	1	0
915581288	85535678	-9	4	2140	5	25	10/1/2010	7/1/2011	1	0
374416431	14076586	269173	6	277	2	15	9/1/2007	12/1/2007	1	0
1217709610	7951502	145411	1	18580	6	14	3/1/2014	9/29/2014	1	0
402252864	95698003	26349	4	1387	4	-9	6/1/2011	8/1/2011	1	0
117709713	3747479	158165	5	6988	6	25	6/1/2001	1/1/2005	1	0
387954297	46791938	158165	4	643	2	24	5/1/2011	8/1/2011	1	0
679278519	52023930	113867	5	8993	5	25	5/1/2006	5/1/2007	1	0
425312844	131177537	681587	6	23511	5	18	9/1/2002	5/1/2009	1	0
295804418	21731922	20031	4	4274	5	12	8/1/2010	10/1/2011	1	0
770459400	120350410	145411	2	1254	4	25	8/1/2012	12/1/2013	1	0
1329656335	105512310	145411	1	9	3	8	7/1/2014	9/29/2014	1	0
373184017	5803778	74505	3	7593	2	24	4/1/2011	4/1/2013	1	0
108106689	5602125	16164	5	20	4	25	10/1/2002	1/1/2004	1	0
776023057	90231991	145411	1	11246	4	15	9/1/2012	9/29/2014	1	0
116086954	2153355	406433	3	1	10	9	3/1/2000	9/29/2014	1	0
294009973	79605040	164666	6	275	3	25	7/1/2005	10/1/2008	1	0
794446400	172365609	-9	6	4072	5	7	7/1/2011	1/1/2012	1	0
688260777	39206422	35449	6	13687	4	7	7/1/2004	5/1/2005	1	0
413378266	99906400	32220	6	1010	2	12	6/1/2011	8/1/2011	1	0
1201550684	328880214	1188463	1	3	4	6	?	9/29/2014	1	0
643922295	79125483	158165	3	651	3	8	2/1/2012	7/1/2013	1	0
147776209	22540931	33	4	11	4	25	8/1/2007	2/1/2008	1	0
120136297	2563092	310953	11	19785	4	6	8/1/2003	10/1/2004	1	0
267013058	6766164	82754	12	954	4	25	8/1/1991	8/1/1993	1	0
779610168	144998922	-9	7	9741	4	7	4/1/1998	9/1/2007	1	0
701466152	9595256	145411	1	6085	4	25	1/1/2012	9/29/2014	1	0
490175571	124974322	155017	2	684	3	1	12/1/2011	4/1/2012	1	0
366252421	8956437	64618	2	7791	4	25	7/1/2011	1/1/2014	1	0
1366517523	61323752	145411	1	6421	5	20	9/1/2014	9/29/2014	1	0
719143175	139725886	205796	3	11	4	25	4/1/2012	7/1/2013	1	0
325773427	51198514	288304	7	152	5	25	2/1/1990	5/1/1996	1	0
124092728	7164353	27196	6	9	3	8	9/1/2003	3/1/2006	1	0
697281573	346307	145411	1	22848	4	8	4/1/2012	9/29/2014	1	0
127084289	9086611	-9	9	455	3	-9	5/1/2007	7/1/2007	1	0
155001951	32922322	106412	8	231	3	8	1/1/1994	9/1/2000	1	0
1053868639	1647509	145411	1	765	4	6	9/1/2013	9/29/2014	1	0
878082863	106601989	1052388	4	16102	4	12	4/1/2007	8/1/2008	1	0
253840945	41503410	69961	4	91	4	25	3/1/2010	5/1/2011	1	0
465404346	16466604	77949	6	277	2	15	6/1/2006	8/1/2006	1	0
895741867	20815962	83367	2	33	5	20	2/1/2013	5/1/2014	1	0
196313660	42363168	1195767	6	6238	4	5	6/1/2009	8/1/2009	1	0
364389134	110972008	41776	2	6527	3	1	10/1/2010	8/1/2011	1	0
1292488954	95592074	145411	1	9	3	8	6/1/2014	9/29/2014	1	0
1212998980	76059218	145170	4	15303	3	26	2/1/2010	12/1/2010	1	0
312530342	47954099	147347	4	369	3	26	3/1/2010	4/1/2010	1	0
112442007	3214660	99864	9	301	4	8	10/1/2006	3/1/2008	1	0
1099464135	33698600	145411	1	22848	4	8	10/1/2013	9/29/2014	1	0
139753234	14899701	-9	5	70	3	15	1/1/2007	12/1/2009	1	0
646955486	43701305	145411	2	3614	5	25	2/1/2012	12/1/2013	1	0
188456198	14163700	530866	5	91	3	12	4/1/2009	6/1/2010	1	0
185040307	36806073	-9	7	2882	3	16	1/1/2005	12/1/2006	1	0
114500303	6213290	70505	7	1819	3	3	5/1/2004	7/1/2005	1	0
720306687	21734265	145411	2	22848	3	8	6/1/2012	9/29/2014	1	0
784044189	203808909	-9	6	307	3	7	9/1/2009	5/1/2012	1	0
684441752	95781913	145411	4	11246	4	15	4/1/2012	7/1/2012	1	0
299627094	61102378	25731	5	205	3	7	10/1/2008	5/1/2009	1	0
111802462	290719	84348	9	15601	7	15	1/1/1997	12/1/2000	1	0
461486968	55430692	60904	2	20	4	25	10/1/2011	8/1/2013	1	0
310196946	26434072	144837	5	19	3	25	12/1/2010	4/1/2012	1	0
122993857	11234493	8622	6	7257	4	1	5/1/2000	9/1/2005	1	0
984017353	9313867	145411	1	15471	4	16	6/1/2013	9/29/2014	1	0
775190596	114773233	576882	4	1994	4	12	1/1/2007	3/1/2008	1	0
483741712	32705051	145411	2	1254	4	25	12/1/2011	12/1/2013	1	0
414777496	88811468	1285861	4	5976	3	26	7/1/2011	11/1/2011	1	0
970375237	152146860	135502	3	671	6	19	7/1/2012	7/1/2013	1	0
219398266	32497935	79940	6	98	4	4	8/1/2009	3/1/2010	1	0
200346079	1443359	246035	4	103	10	9	7/1/2008	11/1/2009	1	0
901094657	8401773	2311628	4	4854	4	15	9/1/2012	8/1/2013	1	0
463768812	47902678	158168	7	2681	3	8	5/1/2004	8/1/2004	1	0
857264353	3605430	144601	3	7586	4	20	9/1/2012	10/1/2013	1	0
115410661	3521464	60845	5	2837	4	22	1/1/2004	12/1/2005	1	0
1182269576	193407822	145411	1	6416	3	12	10/1/2013	9/29/2014	1	0
138429530	20365681	-9	3	100	3	13	6/1/2005	6/1/2008	1	0
118637320	5240687	-9	10	1736	3	26	1/1/1990	12/1/1992	1	0
1307994892	197673379	145411	1	9	3	8	7/1/2014	9/29/2014	1	0
271326994	72484495	83367	5	13	2	-9	9/1/2006	12/1/2006	1	0
269147985	695613	-9	5	35	10	9	1/1/2007	2/1/2008	1	0
679700562	149164237	-9	9	205	3	7	8/1/2008	2/1/2009	1	0
129307685	7818822	145411	1	5171	7	25	1/1/2013	9/29/2014	1	0
1241939481	37393809	145411	1	864	3	15	3/1/2014	9/29/2014	1	0
1166074934	48800058	145411	1	89	4	8	1/1/2014	9/29/2014	1	0
274837558	4445329	145411	2	22848	4	8	3/1/2012	9/29/2014	1	0
114604256	523193	-9	4	89	4	8	1/1/2000	12/1/2002	1	0
502358813	49475798	145411	5	1546	3	25	5/1/2012	1/1/2014	1	0
115551200	4961600	-9	6	48	6	25	6/1/2006	9/1/2007	1	0
1185962244	51443019	145411	1	11739	4	18	2/1/2014	9/29/2014	1	0
139676392	20557487	154518	6	5820	4	24	5/1/2002	2/1/2004	1	0
750973871	36043973	-9	2	39	4	8	12/1/2010	8/1/2014	1	0
299724175	86129419	81589	6	16126	4	18	1/1/2008	12/1/2009	1	0
455898568	102394344	152859	6	1290	4	25	7/1/2007	5/1/2008	1	0
302126593	73410313	158165	6	4171	2	8	5/1/2007	12/1/2007	1	0
467004404	52854750	145411	3	9420	3	22	11/1/2011	11/1/2012	1	0
128697394	11900730	20716	2	7837	4	25	2/1/2007	9/1/2008	1	0
649043239	109667128	145411	2	11179	4	24	2/1/2012	9/29/2014	1	0
115154075	584573	35049	5	7	7	-9	1/1/2001	3/1/2003	1	0
119728029	2511769	41164	1	326	6	8	4/1/2005	5/1/2014	1	0
309930965	70229568	145411	4	14906	4	15	10/1/2010	4/1/2011	1	0
1300227642	201869620	145411	1	5759	6	25	7/1/2014	9/29/2014	1	0
1084155270	47702243	145411	2	705	4	25	4/1/2013	2/1/2014	1	0
1351563718	273360497	145411	1	5097	4	26	9/1/2014	9/29/2014	1	0
300122296	84523281	145411	2	638	4	14	1/1/2010	9/29/2014	1	0
1321768715	42829229	145411	1	20	4	25	7/1/2014	9/29/2014	1	0
1090355910	9405568	145411	1	344	5	19	10/1/2013	9/29/2014	1	0
1037486587	110019654	145411	2	5759	3	25	8/1/2013	12/1/2013	1	0
497018763	149257416	35948	8	7039	2	24	6/1/2011	8/1/2011	1	0
731576635	167985503	46440	6	17718	2	25	7/1/2012	9/1/2012	1	0
1011299531	7469689	145411	1	59	3	13	7/1/2013	9/29/2014	1	0
335161073	5987844	784128	3	444	4	25	11/1/2008	10/1/2011	1	0
225109829	29010080	42270	9	2295	4	8	1/1/1997	12/1/1999	1	0
1006744357	219370262	12290	3	651	3	8	5/1/2013	7/1/2013	1	0
140294485	14985959	-9	4	518	4	8	4/1/2006	9/1/2009	1	0
649154960	168742817	-9	12	1307	3	26	1/1/2011	5/1/2011	1	0
131780629	8223881	77543	5	7730	5	15	8/1/2006	5/1/2010	1	0
637530442	90102076	62963	3	28	5	18	2/1/2012	4/1/2013	1	0
155363241	613733	62986	5	1244	5	25	1/1/2005	1/1/2010	1	0
626903627	162383868	96225	2	125	4	-9	1/1/2012	7/1/2014	1	0
193870885	36285156	147624	5	-9	-9	-9	8/1/2008	11/1/2008	1	0
308485446	1305101	988377	5	1265	9	-9	8/1/2010	1/1/2012	1	0
109700191	4365218	156811	2	10	3	8	12/1/2005	7/1/2014	1	0
900116339	175258247	1381817	5	19	3	25	9/1/2003	1/1/2005	1	0
257376143	29488215	59837	4	304	4	25	3/1/2010	4/1/2011	1	0
342319259	101946496	62467	3	996	3	2	3/1/2010	1/1/2011	1	0
239218380	13378156	145614	6	23	3	-9	1/1/2009	7/1/2009	1	0
1073889569	66107696	2312292	8	2322	4	24	9/1/2013	12/1/2013	1	0
135103092	17061133	10592	6	184	6	25	1/1/1997	12/1/1999	1	0
690411035	128671626	51707	3	495	3	12	4/1/2012	1/1/2013	1	0
134612955	17024175	134878	6	61	3	-9	4/1/2008	2/1/2009	1	0
1339024855	10968232	145411	1	1193	5	18	8/1/2014	9/29/2014	1	0
221146996	9749574	78905	7	99	3	26	6/1/2007	9/1/2008	1	0
287786741	5459423	399104	3	3834	5	15	6/1/2010	8/1/2014	1	0
181398236	25303318	156321	7	416	3	10	1/1/2003	12/1/2004	1	0
1011245217	42957	145411	1	520	7	8	7/1/2013	9/29/2014	1	0
824420132	3976893	66180	2	707	5	12	11/1/2012	4/1/2013	1	0
477731022	153945032	329207	3	4511	4	25	3/1/2010	7/1/2011	1	0
387190699	19192703	170759	2	527	3	13	5/1/2011	4/1/2014	1	0
495097733	33714910	156811	3	14297	5	25	11/1/2011	5/1/2013	1	0
108334222	5620881	144345	4	79	3	12	1/1/1996	12/1/2004	1	0
710329735	53801969	226059	3	543	6	-9	4/1/2010	6/1/2012	1	0
227835135	58084027	145360	5	5399	4	26	8/1/2005	7/1/2007	1	0
122965195	8469757	81955	9	879	3	13	4/1/2007	12/1/2007	1	0
737223680	18953394	144526	2	88	5	-9	7/1/2012	10/1/2012	1	0
378258052	18539354	145411	1	59	3	13	4/1/2011	9/29/2014	1	0
374048032	112507249	104373	3	3443	2	16	1/1/2011	5/1/2011	1	0
1059617645	178289006	145411	1	5097	4	26	9/1/2013	9/29/2014	1	0
285870503	6732537	146858	8	84	3	-9	12/1/2002	3/1/2003	1	0
398124500	116138203	599650	5	10140	3	18	1/1/2011	5/1/2011	1	0
484520492	15171193	156701	6	2922	3	13	7/1/2000	2/1/2001	1	0
1115718558	30293285	145411	1	49	4	16	11/1/2013	9/29/2014	1	0
818054643	105695870	312731	3	912	4	6	11/1/2012	4/1/2013	1	0
109625660	4355111	161089	2	1275	3	8	1/1/2004	3/1/2011	1	0
124628927	7237851	-9	6	1463	3	25	12/1/1998	12/1/1999	1	0
480494473	11596474	145411	4	2044	4	19	11/1/2011	9/29/2014	1	0
137828026	20398410	171578	5	4283	3	16	4/1/2008	12/1/2008	1	0
1275295550	66807400	17586	4	8249	4	6	1/1/2011	12/1/2011	1	0
890501029	231357691	137624	3	99	3	26	1/1/2012	8/1/2012	1	0
122144520	4194572	25999	7	20	4	25	7/1/2005	5/1/2007	1	0
135953467	14398511	152634	5	548	3	16	1/1/2003	12/1/2006	1	0
905211625	216466073	1475989	5	643	2	24	7/1/2009	8/1/2009	1	0
435745445	111850076	156940	4	815	4	12	1/1/2011	12/1/2011	1	0
126989600	10527343	145411	2	39	4	8	4/1/2008	5/1/2011	1	0
378461088	110320566	146313	5	11014	3	3	11/1/2007	2/1/2011	1	0
178161931	31131588	57274	5	12948	3	18	3/1/2009	6/1/2011	1	0
1312536186	136931796	-9	1	139	7	-9	7/1/2014	9/29/2014	1	0
908747150	99141443	145411	2	6935	3	13	3/1/2013	4/1/2014	1	0
219361652	55353414	176054	6	41	3	8	5/1/2009	12/1/2009	1	0
736578659	24850403	158894	4	2406	4	15	6/1/2012	3/1/2013	1	0
112119003	3181616	87204	4	42	5	4	1/1/2001	1/1/2002	1	0
266406099	6265551	156189	4	18802	4	12	4/1/2010	10/1/2011	1	0
736076493	191769908	3211185	2	11802	7	-9	2/1/2013	9/29/2014	1	0
271564513	63457139	-9	2	197	4	24	5/1/2010	12/1/2011	1	0
245726564	1613671	35757	7	370	3	13	10/1/1994	9/1/1998	1	0
108668560	44154	32851	3	10025	4	19	11/1/2004	9/1/2005	1	0
204954893	44445728	29739	2	146	4	25	8/1/2009	5/1/2014	1	0
1312787977	4247026	3909238	2	592	5	25	2/1/2014	9/29/2014	1	0
418788462	107643146	-9	7	13	2	-9	7/1/2011	9/1/2011	1	0
906262581	7816510	145411	2	10477	5	25	6/1/2012	1/1/2013	1	0
1121092466	306879348	83506	4	2875	6	18	9/1/2010	2/1/2011	1	0
161012025	5692591	156940	5	815	4	12	10/1/2004	3/1/2006	1	0
931623503	238499107	-9	6	2975	3	15	1/1/2011	6/1/2013	1	0
419620505	43834203	1948748	3	2247	3	15	8/1/2011	5/1/2012	1	0
951469025	95864901	145411	1	292	3	22	4/1/2013	9/29/2014	1	0
449921182	15820548	155068	4	9	3	8	12/1/2009	5/1/2013	1	0
346375797	18249697	23056	4	1040	5	26	4/1/2005	12/1/2009	1	0
127449924	10510713	83367	8	3330	4	25	3/1/2008	8/1/2010	1	0
681557438	116255720	2464588	3	70	3	15	2/1/2012	6/1/2012	1	0
484080314	43361755	145411	2	5759	4	25	12/1/2011	1/1/2014	1	0
116429504	703119	-9	9	2	5	-9	1/1/1998	12/1/2000	1	0
482222332	11458163	28350	5	10374	4	10	8/1/2000	9/1/2005	1	0
495575222	77685159	152559	2	1156	5	10	11/1/2011	6/1/2014	1	0
437490711	37734822	110712	5	1998	3	13	10/1/2009	11/1/2010	1	0
256754184	1163417	309804	3	438	5	25	4/1/2010	4/1/2011	1	0
706974628	121116063	145411	3	9779	4	25	5/1/2012	12/1/2012	1	0
955599587	47166576	145411	1	164	3	26	4/1/2013	9/29/2014	1	0
892564219	191190780	53626	2	9	3	8	2/1/2013	8/1/2014	1	0
1014719008	13059480	83367	3	12663	5	26	4/1/2012	4/1/2013	1	0
261061091	14161504	-9	5	5945	4	20	1/1/1993	1/1/2006	1	0
1175425719	81721492	145411	1	211	5	25	12/1/2013	9/29/2014	1	0
122202588	2731646	1928	11	67	3	13	1/1/2000	7/1/2003	1	0
139457327	19108715	37649	6	4890	3	13	1/1/2007	12/1/2007	1	0
1292210463	71291940	145411	1	-9	-9	-9	6/1/2014	9/29/2014	1	0
113145070	4721002	65180	6	749	4	16	1/1/2000	1/1/2004	1	0
493493902	157198251	108474	5	4051	4	20	6/1/2011	7/1/2011	1	0
109899707	4378988	68115	3	2073	5	25	1/1/2008	6/1/2011	1	0
110176372	160292	83367	3	393	5	15	1/1/2005	12/1/2007	1	0
947076424	90532072	145411	1	1254	4	12	4/1/2013	9/29/2014	1	0
232913671	50013971	145022	12	205	3	7	8/1/2003	5/1/2004	1	0
1028901656	199206337	-9	4	718	3	17	10/1/2002	8/1/2005	1	0
469791955	65651239	78224	5	90	6	3	10/1/2010	10/1/2011	1	0
391597119	4915920	399104	2	10191	4	25	6/1/2011	8/1/2014	1	0
244273697	23330837	-9	9	142	3	2	11/1/2002	11/1/2004	1	0
1253979028	186173403	-9	7	61	3	-9	1/1/2008	10/1/2008	1	0
357291887	100006753	399500	5	9756	3	18	6/1/2003	1/1/2005	1	0
113030202	3268925	73241	4	11780	4	25	9/1/2001	12/1/2008	1	0
1309690470	138224104	145411	1	856	5	18	7/1/2014	9/29/2014	1	0
646307614	118314635	30201	7	3244	2	8	1/1/2012	5/1/2012	1	0
334688949	19934685	145411	1	3376	5	25	1/1/2012	9/29/2014	1	0
834371182	125450	145411	1	2410	6	24	11/1/2012	9/29/2014	1	0
306242666	87247296	138574	6	13	2	-9	6/1/2010	8/1/2010	1	0
397103149	101182789	-9	3	17250	2	15	1/1/2011	12/1/2011	1	0
336771670	15318507	145411	1	1586	4	8	1/1/2011	9/29/2014	1	0
290912937	82698778	32083	7	11516	5	26	9/1/2005	9/1/2009	1	0
462273177	140061022	641808	5	3675	3	26	6/1/2007	11/1/2007	1	0
119884046	5386064	38712	7	5779	3	25	5/1/2003	8/1/2004	1	0
134298131	19775903	6878	5	16875	4	10	8/1/2007	5/1/2009	1	0
477069048	12857213	-9	5	9	3	8	10/1/2001	6/1/2002	1	0
1261625023	161709084	86566	8	18302	3	18	12/1/2006	7/1/2007	1	0
128486464	10639326	660074	4	80	3	10	6/1/2007	3/1/2010	1	0
863691263	223398419	742302	5	5497	4	-9	11/1/2009	3/1/2012	1	0
428573841	75865824	145346	2	3000	4	2	3/1/2008	8/1/2011	1	0
688398535	11572277	62466	4	509	3	8	8/1/2007	4/1/2010	1	0
116069613	5013016	-9	5	3	4	6	11/1/2004	1/1/2006	1	0
372368994	2540586	145411	2	7077	5	25	4/1/2011	5/1/2013	1	0
290607140	23724019	39848	7	3082	3	26	3/1/2007	11/1/2007	1	0
193964562	11938027	-9	7	333	7	10	3/1/2009	3/1/2010	1	0
295338232	5877118	-9	8	3244	2	8	5/1/1997	7/1/1997	1	0
254763534	14969279	145411	1	12871	5	15	3/1/2010	9/29/2014	1	0
163921161	37898146	-9	6	20	4	25	5/1/2007	4/1/2008	1	0
123801542	12763268	156983	9	6780	6	12	2/1/1992	12/1/1997	1	0
196383525	19343385	79087	4	189	4	-9	2/1/2007	12/1/2007	1	0
1335038259	159755519	145411	1	1546	3	25	8/1/2014	9/29/2014	1	0
1383731647	3262833	3413451	1	-9	-9	-9	9/1/2014	9/29/2014	1	0
366668158	111858120	1722186	6	6825	3	15	7/1/2008	12/1/2010	1	0
899827086	229729238	4241	6	246	3	25	6/1/2007	9/1/2008	1	0
300275042	86341352	454025	3	9	3	8	9/1/2008	8/1/2011	1	0
111262047	3102142	142698	5	10	3	8	4/1/1996	6/1/1997	1	0
289230369	78413456	-9	7	731	3	19	5/1/2009	4/1/2010	1	0
323861953	16898736	17126	8	8037	2	-9	11/1/2010	4/1/2011	1	0
255249350	53931611	114781	8	14861	3	3	1/1/2003	12/1/2003	1	0
275336111	14411407	154577	3	9	3	8	5/1/2010	11/1/2012	1	0
132093388	8312995	145411	2	146	4	25	3/1/2008	1/1/2011	1	0
115030172	3461087	56703	4	39	4	8	7/1/2001	5/1/2005	1	0
304663870	67309164	745008	6	13473	1	5	3/1/2009	8/1/2009	1	0
1011372160	13902400	145411	1	8256	6	25	7/1/2013	9/29/2014	1	0
123058394	10323118	24717	4	1040	5	26	10/1/2007	5/1/2009	1	0
274578272	12053525	571936	3	12038	3	15	1/1/2009	7/1/2011	1	0
419555291	77578183	-9	4	3743	3	2	10/1/2004	9/1/2006	1	0
782797058	49908806	-9	4	32	3	8	6/1/2004	2/1/2005	1	0
332785036	41648937	156811	4	3192	4	25	5/1/2004	10/1/2006	1	0
272305624	49281889	145411	3	9024	5	15	5/1/2010	5/1/2012	1	0
180596875	1941512	-9	9	39	4	8	1/1/1997	12/1/1998	1	0
1190846573	195418375	76347	2	22533	4	22	2/1/2014	6/1/2014	1	0
246766359	53639891	83835	5	74	3	24	8/1/2008	5/1/2010	1	0
396505873	5571199	32851	4	7729	5	4	7/1/2011	10/1/2012	1	0
135343376	15797553	71885	4	26	5	15	8/1/2008	3/1/2010	1	0
124577349	8659556	156811	12	13	2	-9	6/1/2004	6/1/2005	1	0
1318529110	17328152	35449	7	1790	4	12	8/1/2006	10/1/2007	1	0
352684674	89027944	-9	7	13704	3	16	9/1/1997	6/1/2004	1	0
415834877	129637260	145411	3	378	3	22	7/1/2011	5/1/2012	1	0
785469014	127179760	1576334	4	17250	2	15	6/1/2012	8/1/2012	1	0
161412583	8342317	999486	6	5365	3	26	11/1/2005	11/1/2006	1	0
632835352	11584694	-9	8	1428	5	25	5/1/2003	2/1/2005	1	0
1066816994	2597234	145411	1	20545	5	25	9/1/2013	9/29/2014	1	0
474522671	12763838	5971	3	12287	5	13	6/1/2011	12/1/2011	1	0
1274062667	69138930	145411	1	16911	4	26	6/1/2014	9/29/2014	1	0
1346133427	913565	145411	1	4357	3	26	8/1/2014	9/29/2014	1	0
895014689	75265205	158894	2	208	3	26	11/1/2012	5/1/2013	1	0
758312929	64045453	97146	3	129	4	25	8/1/2012	11/1/2012	1	0
679970937	6584967	145411	2	3473	4	12	4/1/2012	9/29/2014	1	0
719970231	7346230	145411	1	5759	4	15	5/1/2012	9/29/2014	1	0
970799838	230388827	-9	6	205	3	7	6/1/2009	8/1/2009	1	0
138164427	17495952	49314	2	-9	-9	-9	2/1/2000	6/1/2007	1	0
1012781255	7899513	2446795	10	9	3	8	6/1/1999	6/1/2001	1	0
422534680	27030245	145411	3	369	3	26	8/1/2011	6/1/2012	1	0
130826274	10917327	23183	5	12948	3	15	3/1/2007	10/1/2007	1	0
314975542	50718614	25770	4	3	4	6	8/1/2009	7/1/2010	1	0
980894357	185973084	83367	2	997	4	15	3/1/2013	1/1/2014	1	0
125966233	10349361	19802	3	6267	7	15	5/1/2000	6/1/2008	1	0
981754195	205831839	138523	3	902	4	26	1/1/2012	10/1/2012	1	0
119424264	5318542	69728	12	11647	3	15	4/1/1996	9/1/1997	1	0
246034318	64067786	33804	4	74	3	24	8/1/2008	12/1/2009	1	0
155509289	19642650	60114	7	1320	5	26	5/1/2008	5/1/2011	1	0
153963518	27843128	29765	3	146	4	25	6/1/2010	12/1/2011	1	0
1048377289	107834874	38213	4	54	2	-9	8/1/2010	5/1/2014	1	0
645214276	3413711	-9	3	47	10	9	12/1/2009	12/1/2012	1	0
333864356	13290728	76347	3	15620	5	15	1/1/2011	7/1/2011	1	0
182973844	15502607	72842	4	23374	4	18	10/1/2008	9/1/2011	1	0
163727256	25285199	45139	6	20	4	25	1/1/2004	12/1/2006	1	0
872178878	947383	145411	1	20545	5	25	3/1/2011	9/29/2014	1	0
114679103	3424663	-9	5	27	5	19	1/1/2007	3/1/2008	1	0
1022942452	126756361	156153	3	1063	4	25	10/1/2011	4/1/2012	1	0
190709628	4993215	-9	6	74	3	24	6/1/2003	6/1/2004	1	0
1028997770	276552514	156701	4	11949	4	13	5/1/1999	7/1/2011	1	0
309629844	88959625	457427	4	13735	3	16	10/1/2009	10/1/2010	1	0
126671886	11643691	95354	4	292	3	22	1/1/1996	12/1/1999	1	0
826077588	68211368	3276622	4	1056	10	9	1/1/2010	12/1/2011	1	0
703697418	152649086	17313	2	1562	4	25	4/1/2012	3/1/2014	1	0
687214028	179032360	35449	3	268	4	12	4/1/2012	8/1/2012	1	0
886190907	69734563	159350	2	13375	3	1	11/1/2012	6/1/2014	1	0
991455909	67144623	158165	3	11889	4	4	7/1/2012	4/1/2013	1	0
422535621	21048655	56687	7	5098	5	25	1/1/1992	12/1/1999	1	0
1312171452	4847718	145411	1	39	4	8	7/1/2014	9/29/2014	1	0
1357615479	160427593	145411	1	4171	2	8	9/1/2014	9/29/2014	1	0
109805901	4376681	1609	7	9	3	8	6/1/2003	7/1/2006	1	0
634092722	99944053	2419782	4	9	3	8	1/1/2012	6/1/2012	1	0
455739674	124578545	-9	5	277	2	15	10/1/2011	12/1/2011	1	0
182899884	1198165	158968	3	1838	6	19	3/1/2009	1/1/2011	1	0
892392887	124800826	2611357	3	22	4	6	1/1/2013	6/1/2014	1	0
451185994	144792926	78138	9	1010	2	12	5/1/2007	5/1/2008	1	0
130052304	8058850	48991	4	29	4	-9	7/1/2004	7/1/2005	1	0
243206938	4362139	227268	5	17870	4	13	4/1/2009	2/1/2010	1	0
775214440	190908617	98313	3	4943	3	25	9/1/2012	3/1/2013	1	0
849676932	221074645	153988	3	6097	4	13	5/1/2010	7/1/2013	1	0
110542030	193495	5086	8	1214	4	20	7/1/2005	9/1/2005	1	0
114999144	554288	-9	9	1031	7	19	8/1/1999	12/1/2001	1	0
130294195	10865533	20784	3	4171	2	8	3/1/2006	12/1/2006	1	0
703785183	39005709	145411	2	114	4	-9	5/1/2012	9/29/2014	1	0
256797849	69873638	55400	6	268	4	12	2/1/2010	9/1/2010	1	0
886218811	8669370	806838	2	19257	4	8	9/1/2010	12/1/2012	1	0
697969271	380369	145411	1	5759	5	15	5/1/2012	9/29/2014	1	0
504199352	161547857	3709	4	8923	3	25	4/1/2009	1/1/2012	1	0
303575634	87640623	2806174	3	99	3	26	1/1/2010	10/1/2012	1	0
256259447	55038264	140093	8	8030	3	13	1/1/2004	9/1/2004	1	0
245580509	13822569	-9	15	5287	4	21	1/1/1992	12/1/1995	1	0
115036675	2055809	-9	6	9	3	8	1/1/1998	12/1/2004	1	0
